HeaderBalance	Number	Address	PreHardForkDAO	CurrentDAO	ChangeDAO	PreHardForkETH	CurrentETH	ChangeETH
DataBalance	17987	0x748fe1c021d6b7dfed1e8abb727d0790789d3e42	33.3333333333333286	33.3333333333333286	0.0000000000000000	0.015067667714748784	0.015067667714748784	0.000000000000000000
DataBalance	17988	0x3c0c0a714c456ea6e267ff962ebd3e867ad14f8a	600.0000000000000000	600.0000000000000000	0.0000000000000000	19.972520022000001205	19.972520022000001205	0.000000000000000000
DataBalance	17989	0x15902d787b02f63cbc878952ede20016d2a790ae	54.8593253333333308	54.8593253333333308	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17990	0xad9bc91d6fe04ec01f71e42073307fd1b2d06525	0.0000000033333333	0.0000000033333333	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	17991	0x2b314c0ba409866615b5525191291b369f11619d	933.3333333333333712	933.3333333333333712	0.0000000000000000	0.217612840000000002	0.217612840000000002	0.000000000000000000
DataBalance	17992	0xb21eb2fe0a1238bc5edc8187c5d5c16f906a94bd	133.3333333333333144	133.3333333333333144	0.0000000000000000	0.096865580000000007	0.096865580000000007	0.000000000000000000
DataBalance	17993	0x33df92d7bd2adfd4805b598b1bee04a9bb486ff3	1000.0000000000000000	1000.0000000000000000	0.0000000000000000	14.997962440000000228	14.997962440000000228	0.000000000000000000
DataBalance	17994	0xc803e02c51a45d80344af87d3662598ebb2685a7	0.0000000133333333	0.0000000133333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17995	0xb2ea066dd85851f9bfb0c61ed68dca86589022c2	0.0000000133333333	0.0000000133333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17996	0x6984ccdeed71ba78261af46ed6e3661104041ba6	73.5012973448298936	73.5012973448298936	0.0000000000000000	9.052078390000000141	9.052078390000000141	0.000000000000000000
DataBalance	17997	0xb45bcb51a6a5aa66fd992dce6b955681d11e3efb	526.8545308968502923	0.0000000000000000	-526.8545308968502923	6.009925931232158014	11.276680940200661141	5.266755008968503127
DataBalance	17998	0x5454412aff5610564df8057168b2be324ae0a0ec	0.0000000133333333	0.0000000133333333	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	17999	0x6efddf2f39fff8f362f8cf7704c09d697f79b867	106.9161840000000012	106.9161840000000012	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	18000	0x01c4d09d24422c15eaf1f9fcddb8526792023759	0.0000000166666666	0.0000000166666666	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	18001	0x9a5c5f261c149d8b37a5c3a4ebffc97ae7a9dd8c	66.6666666666666572	66.6666666666666572	0.0000000000000000	0.000000000000000000	0.000000000000000000	0.000000000000000000
DataBalance	18002	0x2273978b273d6081575f23a4817d87ca9097cff6	400.0000000000000000	400.0000000000000000	0.0000000000000000	0.548129994629288908	0.548129994629288908	0.000000000000000000
DataBalance	18003	0xf014e52a08c06422de557a053008c9ea0003d197	0.0000000166666666	0.0000000166666666	0.0000000000000000	0.001224320000000000	0.001224320000000000	0.000000000000000000
DataBalance	18004	0x8c757957cfd34290e2d65976cfabb17ba9fb930e	2666.6666666666669698	0.0000000000000000	-2666.6666666666669698	9.977364879999999658	36.642454572666665058	26.665089692666665400
DataBalance	18005	0x5d389b0475a6c6bc1b5b8e7509157047e96a597e	26.6666666666666643	26.6666666666666643	0.0000000000000000	0.098220684000000003	0.098220684000000003	0.000000000000000000
DataBalance	18006	0x1c985b4bd3d62ae081976060531c967baba7eea4	5094.0000000000000000	5094.0000000000000000	0.0000000000000000	0.001237124000000000	0.001237124000000000	0.000000000000000000
DataBalance	18007	0xef07cf3b4848f1ccad2eb21b8c42abbce2097913	1334.0236800000000130	0.0000000000000000	-1334.0236800000000130	1.788630812000000070	16.047153831999999340	14.258523020000000159
DataBalance	18008	0x0015d5329a67e22ec78cca840e0a160fa0dc17b8	633.3333333333332575	633.3333333333332575	0.0000000000000000	1.201441233277154907	1.201441233277154907	0.000000000000000000
